id,predicted_price
6821600005,90465.68
1235100371,93799.91
7796450340,92167.49
3603000410,90465.68
9297300255,99760.93
9126100850,88724.016
2770601462,92167.49
2599001500,90465.68
1102000095,92167.49
1853080640,112141.14
9551201585,100581.35
3438500796,90465.68
7518504291,90465.68
9269200340,90465.68
715010130,133289.64
1982201485,94205.74
9526500080,90465.68
9277200180,90465.68
6669150280,92167.49
8917100153,92167.49
3760500516,115102.76
2725069050,92167.49
3332000091,90465.68
8562770080,99975.414
8151601190,88724.016
8563040160,90465.68
240000269,113256.12
4307350200,92167.49
1311910300,88724.016
3574900030,92167.49
7853230570,92167.49
320069049,109332.65
9839301060,90465.68
7011201333,103466.445
2781320100,90465.68
3421069120,94732.7
7852030320,92167.49
5316101075,100965.39
5309100750,90465.68
629000730,90465.68
511700170,92585.78
1562100030,90465.68
2489200230,90465.68
524069116,90465.68
5315100737,97227.52
1868900675,96952.8
1608000120,92167.49
705700240,92167.49
7575600610,92167.49
1778500015,90465.68
5423500240,90465.68
6713700025,90465.68
2734100734,105783.625
301402280,90465.68
2113700205,90465.68
4114601570,181653.42
3332000615,90465.68
3630050180,90465.68
6852700520,92167.49
6870310010,105783.625
6163900981,90465.68
393000142,92167.49
1771100130,90465.68
1442860160,92167.49
9191200435,90465.68
6788200800,96941.52
1115300070,105783.625
3176600105,90465.68
2770604665,90465.68
5469500580,90465.68
5680000545,94207.54
3424089119,92167.49
1328300180,94732.7
1773100922,99975.414
4123830480,94732.7
9808610190,92167.49
4250200140,92167.49
4217402115,207752.44
3831250350,92167.49
2397101055,92585.78
6817850110,92167.49
7526800200,90465.68
7853370100,94732.7
2523089025,99760.93
9476200680,90465.68
5714200140,94205.74
3575304895,93799.91
263000018,93562.08
8080400177,90465.68
6450304130,90465.68
514500090,92585.78
9477000300,90465.68
853600310,114483.56
1951600240,90465.68
1099900120,92167.49
5323100120,105783.625
1223089016,90465.68
522059172,90465.68
1930300190,92585.78
9542840410,90465.68
8665050530,90465.68
5592900205,109332.65
5450300010,90465.68
2459960030,92167.49
3331500455,90465.68
3432500705,90465.68
3702900165,90465.68
5249803550,92167.49
626049058,90393.06
1788900380,90465.68
8075400360,90465.68
9113200250,92167.49
2738640040,92167.49
7821200307,90465.68
3530440140,90465.68
3582700130,90465.68
9276200569,105783.625
7197800020,92167.49
686200490,90465.68
3501600100,90465.68
6383000690,90465.68
7604400150,90465.68
5249801411,103887.26
2607720420,92167.49
9561100010,92167.49
1796370590,90465.68
4077800593,90465.68
854000165,90465.68
5536100010,90465.68
4188000670,92167.49
31000165,108743.25
662350050,98990.99
4137000280,92167.49
6169901130,113852.71
1953400510,90393.06
7518506716,93562.08
1552520010,92167.49
7955080270,94732.7
9212900100,90465.68
3438500798,90465.68
7899800890,90465.68
4319200605,92167.49
1329300480,92167.49
8935100100,94205.74
5016001260,90465.68
4337600280,90465.68
1446401220,90465.68
7135521530,94732.7
6888900115,90465.68
2413301070,90465.68
345700040,90465.68
5566100145,90465.68
7634800070,92167.49
9346910500,94327.65
3529300060,92167.49
8128600060,103466.445
8572900275,90465.68
4139420590,123379.95
9274200322,99079.305
1472700200,90465.68
8820903380,91966.16
8563010130,92167.49
8965450110,92167.49
9274204230,90465.68
8165501700,90465.68
2193340260,90465.68
1860600290,109332.65
1222000055,90465.68
2492200280,94732.7
2488200455,94732.7
809001520,102153.89
1796361140,90465.68
6398000011,99760.93
6813600365,92585.78
7504100920,94205.74
8835770330,90465.68
524059322,92167.49
4307330280,92167.49
1245002952,92167.49
2021069059,90465.68
5700000595,92585.78
3629970930,94205.74
3336002215,90465.68
5100401060,94205.74
3278600750,90465.68
1126069045,114279.8
7568700175,90465.68
452001475,90465.68
9283800230,94732.7
1737300130,93696.195
6189600040,90465.68
3679400025,90465.68
1096100010,90465.68
9513900050,90465.68
5452800645,92167.49
273800100,90465.68
7228500037,90465.68
808300090,92167.49
2493200215,92585.78
5035300255,90465.68
3380900160,90465.68
3630000130,90465.68
7300400670,92167.49
6798100070,90465.68
8078400010,90465.68
5566100060,90465.68
2768200212,92167.49
4035900060,90465.68
9460000110,90465.68
7199320190,90465.68
2225039081,90465.68
9512200050,103887.26
2634500085,90465.68
3654800200,92167.49
2724079090,120654.664
2597520720,90393.06
3034200426,90465.68
984000130,90465.68
7852020670,94732.7
7923500060,99331.16
2310030510,90465.68
2205500540,90465.68
2493200015,90465.68
7853361420,92167.49
5652600605,88724.016
5285200020,90465.68
9406530150,92167.49
5706300020,90465.68
3278602490,93562.08
7197000100,99975.414
4447300008,91834.516
7899800045,90465.68
9250900095,90465.68
9268851740,92167.49
8682261440,90465.68
7284900385,118081.65
8079040300,92167.49
2225300585,94732.7
3223039013,92585.78
2013801350,90465.68
4055701110,96415.516
3578401770,90465.68
4046500720,92167.49
6145601745,90465.68
5207200195,92167.49
1972201856,90465.68
7212680080,90465.68
7277100510,95800.32
522079022,92167.49
5605000440,90465.68
6632300230,90465.68
8815400165,88724.016
6708200320,118957.86
2426059076,92167.49
3260200200,90465.68
2770601741,94205.74
4338800500,90465.68
9201000320,109332.65
7655900038,90465.68
3625059140,94207.54
4222310010,90465.68
2114700115,92167.49
3291800710,94205.74
9406590010,99975.414
3025059124,133632.27
7972601250,97227.52
930000470,95979.92
6690500060,90465.68
16000015,90465.68
5693501102,95630.99
8079040490,92167.49
7225000155,94205.74
8819900170,92585.78
7972601270,90465.68
1224069074,92167.49
5126900321,92167.49
3438501860,90465.68
2822069080,92167.49
1656600310,92167.49
3856900507,105783.625
1626069139,90465.68
2524049257,95800.32
3904960150,92167.49
7214820610,90465.68
7977201845,90465.68
2428100080,94205.74
2202500135,88724.016
1523550220,92167.49
2313900610,90465.68
4123840050,92167.49
2125059124,90465.68
1225039067,90465.68
6431500283,90465.68
2473380010,90465.68
5694501195,90465.68
2881700046,90465.68
6837820330,92167.49
2337300370,90465.68
3876540630,90465.68
626059317,90465.68
3374500520,90465.68
7228501903,90465.68
4019300051,92585.78
4232902615,90465.68
3546000090,90465.68
8127700215,92585.78
3438501100,90465.68
1769600066,109824.65
8146100610,90465.68
3052700695,90465.68
7954310210,92167.49
3761700053,179246.92
1320069179,98045.44
1331900410,94205.74
7303100210,90465.68
2464400285,92167.49
6163901150,90465.68
8955800045,90465.68
2314300200,94205.74
9528104360,91834.516
4177100005,92167.49
8856960260,90465.68
1828001220,93799.91
3066400710,92167.49
624110610,99975.414
4040800260,90465.68
5019500215,90465.68
2481630180,92585.78
7203170190,92167.49
510001280,94744.54
9430110120,97602.484
1565950030,92167.49
9828202255,96952.8
3878900270,95800.32
8091600080,92585.78
1112000035,90465.68
2228900270,90465.68
6648701740,90393.06
1245003740,92585.78
2174503441,92585.78
7708250010,92167.49
6072300110,90465.68
2329800140,92167.49
1494300040,92167.49
3832050130,92167.49
7203100730,108227.81
7199330170,90465.68
7785000220,90465.68
1250201175,90465.68
4054500180,99975.414
7905200061,90465.68
3751604895,90465.68
5220300140,92585.78
3323059027,94732.7
8651611980,94732.7
8673400190,93562.08
1668500100,92167.49
1023059365,92167.49
3308030060,90465.68
4232400860,90465.68
2144800615,90465.68
1568100920,172448.78
9406510040,92167.49
2923049421,90465.68
1051000040,90465.68
2077700042,92575.19
9423800030,90465.68
9818700455,94327.65
7133300675,90465.68
4113800550,92167.49
5553300375,123379.95
2025701530,92167.49
7942601155,90465.68
7524300020,92167.49
2520069100,95800.32
5412300410,90465.68
7504110760,90465.68
2594200350,94207.54
2722059013,90465.68
8078430480,92167.49
1423069162,90465.68
8856001090,90465.68
7000100631,88724.016
4222200280,90465.68
7971300050,90465.68
2009001600,90465.68
6619910140,95800.32
2877100985,90465.68
1196000007,90393.06
1330850130,92167.49
6664900410,90465.68
1231001110,90465.68
9235900030,90465.68
9407101840,92167.49
9523103001,90465.68
2149800278,118654.55
7234601198,102153.89
9476700035,95800.32
9297301065,95800.32
518500700,90465.68
7843500090,92167.49
6056110780,90465.68
2345700260,90393.06
3509600070,90465.68
1431700280,90803.305
1623049174,94205.74
3024089049,90465.68
7853340450,94732.7
7732410360,92167.49
1446800995,92167.49
2946000285,90465.68
425079100,100318.96
3876313040,92167.49
1762600260,99975.414
1925069121,174393.56
7443000480,90465.68
7820000015,90465.68
4027701253,92167.49
2826049165,90465.68
5426300060,90465.68
1278000210,90465.68
923000270,90465.68
7657600005,88724.016
3024079057,90465.68
3276180020,90465.68
7304300760,90465.68
3908100020,92585.78
8835400805,95800.32
4051150070,90465.68
3904930530,90465.68
6163900971,92585.78
7942600310,90465.68
4365700330,90465.68
423059207,90465.68
3992700265,90465.68
7177300090,90465.68
2540820010,92167.49
5700002510,90393.06
5201000030,92167.49
7631800015,181653.42
2922702965,90465.68
1525059198,92585.78
1245003160,92585.78
3810000455,90465.68
7855600080,90465.68
5701500030,105783.625
7504020400,90465.68
1402600570,90465.68
7575610760,90465.68
8731990370,98102.305
5021900090,95998.14
290000075,109332.65
2841500010,94205.74
3955900830,92167.49
7852110140,92167.49
1311400350,90465.68
7773800015,95800.32
4123400320,90465.68
2725069157,92167.49
666000143,95630.99
5101408678,90465.68
6371000026,90465.68
2024059084,102669.97
7283900036,90465.68
8881900230,100318.96
3959400135,90465.68
7696610270,90465.68
1689400150,94732.7
5103900015,90465.68
1441000350,105783.625
5101408735,90465.68
3126059027,123379.95
2320069014,90465.68
9541600015,90465.68
8682320420,97602.484
1562200090,94327.65
3395070980,98990.99
7349600230,90465.68
522049122,90465.68
869700060,92167.49
811000055,94205.74
1221059176,94732.7
1523059103,94327.65
2025760210,94732.7
9218400088,93955.95
8682292020,90465.68
2623089135,92167.49
3758900259,105783.625
524069049,90465.68
3121500150,92167.49
5581400080,92167.49
8087800020,90465.68
4070700290,92167.49
3296000170,93799.91
9238500040,92167.49
2744600040,90465.68
6813600380,96413.49
6140100150,90465.68
2201500555,90465.68
2600110250,92167.49
4337000275,90465.68
1186000150,92585.78
1972201963,91834.516
1105000745,90465.68
2887700560,92585.78
4039700080,90465.68
522049104,88724.016
4202400078,90465.68
7520000695,90465.68
7714000310,92167.49
4319200060,90465.68
8624700015,96413.49
5104520610,92167.49
2354300845,90465.68
3824100291,90465.68
6151800612,90465.68
5454200080,90465.68
6413600290,90465.68
2131200065,90465.68
1459920010,90465.68
50300090,94205.74
2326300090,90465.68
7714000070,92167.49
3630180500,108743.25
1727850340,94732.7
8691430330,102447.66
2310030390,90465.68
5561400610,104742.016
7010701016,90465.68
7883605915,90465.68
1282300995,90465.68
4040700310,90465.68
3353400435,90465.68
2143701015,99975.414
255450020,92167.49
1020069017,109332.65
4038200120,88724.016
9284801100,90465.68
1965200075,90465.68
847100047,94732.7
4038700720,93955.95
6815100085,92585.78
2508000020,90465.68
255520180,92167.49
6822100750,92585.78
869700050,92167.49
1775801405,92167.49
6600400090,90465.68
7202330270,92167.49
1683400165,113178.484
2625069070,102267.84
7625702440,90465.68
3388000640,90465.68
1899400365,90465.68
6899990200,94205.74
5569700020,111389.586
986000045,90465.68
3293700221,90465.68
3764800250,90465.68
2291400566,90465.68
4219401236,98045.44
4239400840,90465.68
7211400990,90465.68
7696500280,90465.68
7215721070,92167.49
3204850140,90393.06
4322200220,98651.055
2566300100,88724.016
1944900090,88724.016
6648500390,90465.68
7385300020,90393.06
1704900135,90465.68
2877100655,109332.65
2726079098,92167.49
7625703800,92585.78
318300040,98990.99
7922800190,93955.95
2023049361,90465.68
8946400210,92167.49
6071600450,90465.68
4343800100,90465.68
1443300140,90465.68
1024039001,96165.92
2767704860,90465.68
7234600851,90465.68
644200065,92167.49
7784400035,119313.25
3826000560,90465.68
9272202260,90465.68
263000253,91834.516
3621059043,97602.484
240000130,92167.49
1352300120,90465.68
7849200861,90465.68
2487700130,92167.49
1796100140,90465.68
7234601221,90465.68
8651710190,90465.68
2916200091,92167.49
1232000915,90465.68
1545801970,92585.78
3211200420,90465.68
7686204675,90465.68
3141600210,90465.68
3959401284,90465.68
2113700825,90465.68
3876000710,90465.68
522069022,90393.06
3214200070,90465.68
1221039156,92167.49
259600790,90465.68
785000040,90465.68
8138870470,92167.49
2596300035,90465.68
540100057,104920.17
3073500045,94327.65
5363200266,90465.68
8682261650,90465.68
3224510080,94205.74
3211270160,92167.49
9269200520,90465.68
293810190,92167.49
4197400043,90465.68
3026079031,90465.68
5332200405,94327.65
2473411210,90465.68
9268200315,92585.78
8123500050,93799.91
3221069091,111389.586
2485000165,97602.484
4058800215,108928.21
1926059039,92167.49
2533300680,97602.484
3343903640,92585.78
5700003705,88724.016
2023049372,90465.68
4058800830,116851.06
3333002302,94327.65
2944500340,94732.7
1982200790,90465.68
8929000270,92167.49
8122101440,90465.68
7525530470,92167.49
9332800020,90465.68
3878900525,90465.68
5420300210,90465.68
9232900165,90465.68
6414100026,90465.68
3013300660,95800.32
7954300120,92167.49
1081200360,90465.68
2877102345,90465.68
2202500255,90465.68
7984400050,90465.68
9558020380,92167.49
7812801850,90465.68
8944460020,92167.49
2306400040,90465.68
8649400410,90465.68
7889602020,90465.68
2041000025,90465.68
871001484,92585.78
2767602141,90465.68
3630180470,94732.7
2769602140,90465.68
2473250280,90465.68
5422560660,92167.49
3756600240,90465.68
8651600160,90465.68
7202300540,94732.7
8961950250,93799.91
3303000130,90465.68
798000062,90465.68
1695900150,95800.32
1604730150,93278.13
4136930310,92167.49
8835401250,117504.69
8665900328,94205.74
9262800255,90465.68
1853080570,94732.7
5556300114,95800.32
9517200290,90465.68
4037200295,90465.68
7417100123,90465.68
2620069077,95800.32
7922720040,92167.49
558100090,93799.91
257000037,90465.68
3319500385,90465.68
9297301520,90465.68
3580900090,90465.68
1321039076,90465.68
7227801581,92167.49
9407001620,92167.49
2130400150,90465.68
2312400200,92167.49
4046700210,90465.68
1193000480,98651.055
1492800296,90465.68
3013300017,90465.68
3630240140,94205.74
1049010390,90465.68
9320900420,90465.68
4315700060,90465.68
2591010290,90465.68
323089085,95800.32
6600400270,92585.78
2919701105,90465.68
7202360670,105783.625
8927600100,94327.65
3211700045,92167.49
4027701326,90465.68
1601600195,90465.68
7853280350,112141.14
3629970130,92167.49
7203120020,105783.625
9542900190,90465.68
8035350120,92167.49
1238501184,92167.49
251200240,94732.7
8945300200,90465.68
2162000160,90465.68
5466310060,90465.68
1239400064,92167.49
5205000020,92167.49
1720800305,95800.32
7280300375,92393.84
2095800400,92167.49
7852010950,92167.49
1428001160,109332.65
9528104910,99975.414
8644210470,105783.625
7923300310,90465.68
254000100,94207.54
1931300688,95630.99
7007700030,90465.68
422049178,90465.68
422069067,90465.68
2923049393,90465.68
930000305,90465.68
2461900448,91834.516
2610100020,90465.68
2895550050,92167.49
7701700040,90465.68
2460900020,90465.68
9827700105,90465.68
1005000240,90465.68
7200001254,90465.68
866400040,93278.13
305000170,92167.49
2260800110,99975.414
3442000127,92167.49
5253300437,92167.49
7576700150,90465.68
5469501410,92167.49
5104531120,123710.68
723049434,92167.49
622069006,117732.734
2517101200,92167.49
8159620160,92167.49
5561300640,90465.68
3317010130,90465.68
4364200250,92585.78
8732300060,90465.68
5603700025,90465.68
3585900190,121557.73
3996900575,90465.68
8731801260,90465.68
3810000860,90465.68
5700003585,98990.99
6332000050,92585.78
9286100250,92167.49
9471201110,92585.78
9290800050,95800.32
7300200400,90465.68
526069024,93278.13
1454600156,127592.07
3904980360,92167.49
2626119062,90465.68
8651730290,99975.414
7611200195,90465.68
1919800260,92585.78
6632900354,90465.68
3972900195,90465.68
5151600170,90465.68
7016000440,88724.016
871000435,95800.32
9578060540,94732.7
2332700060,90465.68
766000240,90465.68
4363700200,90465.68
7100000250,90465.68
2781250560,90465.68
2781250100,92167.49
5419800220,90465.68
7147600245,90465.68
2926069083,103887.26
6189200125,94205.74
9542830160,92167.49
5152200020,90465.68
9412900045,90465.68
6600410480,90465.68
6979970080,105783.625
5636010280,92167.49
1732801300,92167.49
5561401530,92585.78
9578500510,92167.49
7304300906,90465.68
1223089077,90465.68
721049207,90465.68
8691330310,94205.74
1523069204,90465.68
3188100105,94327.65
6608500290,92167.49
2891400410,90465.68
7663700551,90465.68
5413200140,92167.49
425069139,90465.68
6713700155,90465.68
2767603505,91834.516
7789000080,92585.78
9211500620,90465.68
3750604417,90465.68
7922800320,93955.95
1471620240,92167.49
2222059052,92167.49
9551200270,95464.15
2767603160,90465.68
9406710060,90393.06
8929000250,90465.68
5538300120,92167.49
2223069120,90465.68
1652500060,101036.086
8564500240,88724.016
3629700120,96402.27
3943600070,92167.49
4171200025,90465.68
2425049063,181653.42
9828701650,90465.68
3581000340,90465.68
8100900015,90465.68
2125059161,99890.02
304000380,90465.68
8146200070,93799.91
686530170,90465.68
2917200645,90465.68
9547200530,110940.29
2122059199,113485.98
1150000740,92167.49
5706200060,90465.68
9265410010,90465.68
4083800555,90465.68
6152900332,92167.49
2520900301,90465.68
9828200790,90465.68
1657530180,92167.49
7471900045,90465.68
9828200460,90465.68
1775900140,90465.68
6139800430,88724.016
7214400005,90465.68
5332200026,92167.49
9510970300,92167.49
2540830020,90465.68
3392100140,90465.68
1326069191,90465.68
2125059112,90393.06
859000022,92167.49
8854100350,90393.06
121059007,90465.68
7977201707,90465.68
3859900060,113252.23
8815400735,98045.44
705700530,92167.49
6600780130,94205.74
6378500105,90465.68
8143000310,94327.65
2877102330,92167.49
3526039074,94732.7
2115510300,90465.68
3024059014,159100.98
2141330360,90465.68
546000400,90393.06
2071500011,90465.68
7972000240,90465.68
7016200460,90465.68
6204200180,90465.68
1552100135,92167.49
88000173,90465.68
2581900235,98651.055
9211500560,90465.68
621069218,90393.06
1321970240,92167.49
798000630,92167.49
421000285,90465.68
2824600180,111389.586
3832051140,92167.49
1237500105,92167.49
8802400906,90465.68
3166900270,92167.49
3682000060,108227.81
5469700020,90465.68
1245001820,90465.68
9547205660,92585.78
7974700122,90465.68
7550801225,90465.68
1099950050,105783.625
1402900460,94732.7
7636800041,179294.28
2115720270,90465.68
8651441750,92585.78
3904100035,90465.68
8815400020,92585.78
3303860590,92167.49
5427110040,92167.49
1782000160,90465.68
6204420290,92511.64
3995700245,90465.68
7955040130,90465.68
1442880650,94732.7
8833510230,121557.73
7283900551,92585.78
4396000180,92585.78
7504021310,92167.49
322059264,92585.78
3654800040,92167.49
2767704777,92167.49
3278602190,99975.414
3236500220,92167.49
3410600100,92585.78
629410180,92167.49
3352402250,90465.68
4363700304,90465.68
7237550130,105783.625
9808590210,97602.484
8074200175,90465.68
3463400330,90465.68
6306400140,94681.49
8564950250,92167.49
5381000070,90465.68
9826700697,90465.68
8132700190,90465.68
7943000020,90465.68
9547204675,90465.68
4112100101,91966.16
727500030,90465.68
114101426,90465.68
9274202005,90465.68
1193000380,95800.32
3039000020,90465.68
7852170130,94732.7
2624079010,104742.016
4137010540,92167.49
7576200012,94205.74
1138020020,90465.68
3969300030,90465.68
898000200,90465.68
5153100030,92167.49
5104532030,105783.625
4406000050,90465.68
9274203390,90465.68
8682290360,90465.68
6928600330,88724.016
4139680070,104742.016
6844702690,90465.68
2154970020,117821.24
4385701285,102064.984
2426059071,92167.49
2867300160,104742.016
9512500720,90393.06
1773101020,88724.016
8687800100,90465.68
3627800050,127230.58
1604600227,90465.68
3300701170,90465.68
9250900111,92167.49
7015200790,90465.68
1311100490,88724.016
2469000010,92585.78
1982201596,90465.68
1862700290,95979.92
2586800270,90465.68
9528102772,91834.516
5490210200,90465.68
6669080020,94205.74
179003055,90465.68
1860600535,113852.71
1592000130,92167.49
3905040170,92167.49
9320500080,90465.68
9276200850,90465.68
224069114,92167.49
2260000340,90465.68
5096300130,90465.68
3432500215,90465.68
2600000050,90465.68
8856003839,92167.49
2492200435,90465.68
7855900110,124940.92
6806100250,92167.49
2770603523,92167.49
1370800515,117821.24
2726049150,90465.68
1226059161,94732.7
1068000375,119192.36
9528104109,93562.08
5126310060,94732.7
1951820070,90465.68
1545805980,92167.49
9464700340,92167.49
4319200675,91834.516
7518500885,90465.68
7852020620,92167.49
869700370,92167.49
8643000190,90465.68
8902000267,114489.57
7972602435,90465.68
2050100210,111389.586
6705120540,90465.68
2767601390,90465.68
4141000490,92167.49
9345400350,94327.65
3222079162,90465.68
7789000120,90465.68
6646200770,111389.586
6666800180,90465.68
1725800280,90465.68
6117500460,172448.78
5470100220,90465.68
5457300478,90465.68
7550800195,90465.68
7787050180,94732.7
6204430250,88724.016
7640400250,90465.68
624110920,90465.68
3629920140,90465.68
7173700518,90465.68
3210200395,90465.68
2473480560,90465.68
2623089141,92167.49
1423800080,90465.68
2076400050,95800.32
3832060120,92167.49
7702600930,90465.68
5101404555,90465.68
3723800415,90465.68
3356403400,90465.68
9214400125,90465.68
1797500530,90465.68
9551201660,92167.49
3878900815,95800.32
1760650280,92167.49
5466410030,90465.68
6388930620,92167.49
2331300395,90465.68
9412700160,90465.68
871001611,90465.68
3142600120,90465.68
3995700220,90465.68
2310000280,90465.68
8039900400,90465.68
7504021510,90465.68
1959700445,92585.78
1556200155,90465.68
3629960590,90465.68
259000240,90465.68
662440020,92167.49
3123049142,95800.32
321100260,113362.234
6840701095,90465.68
3738900165,90465.68
4427100130,90465.68
9238500100,90465.68
6145601810,90465.68
2570300090,90465.68
4017600010,90465.68
1005000220,90465.68
1257202120,90465.68
9527000490,90465.68
8691400080,94732.7
1726069084,90465.68
248000240,90465.68
6113400046,92167.49
2130702350,92167.49
920069052,92585.78
6071300160,88724.016
1623049041,90465.68
9268200285,90465.68
1843100520,92167.49
2887700826,90465.68
9122000385,90465.68
9475700220,92167.49
2804600005,90465.68
2896400300,90465.68
5015000180,90465.68
3630220180,105783.625
8832900780,92393.84
1568100300,114048.32
8718500610,90465.68
4147200140,94205.74
1973700030,92167.49
8862000075,90465.68
9320990110,92167.49
1151100035,92167.49
2011000010,90465.68
1651500060,88724.016
446000190,98990.99
2344300220,105783.625
523049195,90465.68
9191200015,94732.7
7942601410,98045.44
7137800300,90465.68
7853300280,92167.49
6654700240,92167.49
569000050,92167.49
3584000180,92585.78
2026079055,90465.68
8898700880,90465.68
5075400150,90465.68
8731981360,90465.68
4222500020,90465.68
7996720050,94205.74
4077800094,94207.54
6446200365,88724.016
2824089053,90465.68
1311800220,90465.68
3522049063,92167.49
1721801280,90465.68
6131600240,90465.68
7202310040,92167.49
1123059125,92167.49
646910160,92167.49
5630500005,90465.68
3342100785,90465.68
9547205610,96952.8
1773100123,90465.68
3353400092,90393.06
217500015,90465.68
3649100031,90465.68
7896300150,90465.68
623049185,88724.016
1773100430,90465.68
1781500220,92167.49
3395380200,92167.49
2424059170,144734.98
4389200765,99975.414
1543000060,92167.49
6154900005,96952.8
2902200240,90465.68
1442880640,94732.7
8562770490,92167.49
2768300655,94205.74
3432501315,90465.68
5035300570,90465.68
3626039028,90465.68
3876540780,90465.68
327000100,111389.586
7551300065,90465.68
1312920060,90465.68
2215901230,90465.68
6306800010,92167.49
2767700022,102153.89
5589900610,93278.13
4320200020,99760.93
5249804655,94207.54
9238500480,94732.7
3885806565,123379.95
7905200205,90465.68
5727500102,90465.68
3585220070,90465.68
2078500210,92167.49
1839920050,90465.68
534000080,90465.68
856000255,90465.68
4141010110,105783.625
9558040820,111428.37
7768700315,94207.54
2796100640,92167.49
1922059010,92585.78
3448000542,91834.516
3883100220,90465.68
7237301210,92167.49
3893100456,92167.49
9578501110,105783.625
6145601995,90465.68
4024100120,90465.68
8899000050,92167.49
3396820010,90465.68
6749700117,91834.516
1954400060,92167.49
3303970100,92167.49
2540850070,94732.7
3797000745,90465.68
7883603700,90465.68
3438501452,92167.49
3530210260,92167.49
3598600049,90465.68
731500170,90465.68
7129304375,90465.68
263000006,93562.08
7212660560,92167.49
1112700010,90465.68
3420069060,111389.586
2473000470,90465.68
8691390980,92167.49
6184700100,90465.68
4476400275,90465.68
2968801240,92585.78
1529300160,90465.68
7640400070,99890.02
7016100380,92167.49
2172000890,92167.49
4035900015,94205.74
9528104660,105783.625
507100005,90465.68
2783100160,90465.68
3629921140,102447.66
1099750610,90465.68
1330300451,90465.68
2757000030,94732.7
2114700190,99975.414
2050000020,104920.17
3832500790,90465.68
2612000390,92167.49
1483300430,92585.78
8899200720,90465.68
9183700470,90465.68
3530490031,90465.68
