id,price
3348401622.0,223000
2475200590.0,244000
2310060040.0,240000
8731982630.0,240000
7697920150.0,240000
5476200160.0,164808
2953000090.0,244900
1545808960.0,237500
621069113.0,200000
1432701430.0,242500
1311300100.0,221000
6300000693.0,233000
6600400370.0,215000
6052400575.0,175000
1898700310.0,220000
1921059310.0,193000
9150100020.0,189000
7877400245.0,193000
2123049175.0,235000
4006000571.0,183750
1140000050.0,215000
421000500.0,209995
3530430155.0,168000
9558800025.0,225000
2414600195.0,210000
3830620710.0,206135
2329500260.0,232500
2013801086.0,245000
2538800030.0,156601
3322049095.0,240000
5101404170.0,200000
3348401584.0,210000
623049093.0,219900
8148600055.0,225000
798000145.0,244500
8698100170.0,111300
4006000307.0,155000
7227500740.0,217000
1420400130.0,215000
2422049104.0,85000
3256400051.0,210000
9268710220.0,186950
8648220150.0,226500
1545808560.0,245000
3353400840.0,230000
1796351080.0,208000
1274500700.0,237200
8651442510.0,220000
2048000330.0,214000
7875200005.0,140000
2122049013.0,204750
7657600195.0,199950
3279000070.0,215000
8083350070.0,235000
8081650400.0,236000
1164000040.0,226800
7888000400.0,150000
2781280150.0,190000
8644000060.0,237000
2023049218.0,105500
7345000120.0,206000
5126900200.0,162248
9536601996.0,149500
7131300035.0,210000
109200730.0,218000
2422000067.0,230000
6911700066.0,175000
9407000600.0,242000
5530000030.0,233000
7888000390.0,235000
1796350570.0,195000
9133600135.0,160000
421000555.0,200000
723049156.0,149000
8651411420.0,218000
2946003580.0,203000
179001101.0,135000
7657000225.0,205000
4027701275.0,230000
7140200330.0,190000
2005600090.0,160000
2588800006.0,240000
3438502066.0,229000
7841300285.0,199950
984000410.0,225000
251300110.0,225000
8025700590.0,215000
3163600130.0,234900
522059158.0,230000
1555200590.0,206000
5379805460.0,245000
920069053.0,201000
3356402705.0,216000
2911000100.0,245000
8651443360.0,195700
8892900210.0,236000
7520000440.0,214000
1105000787.0,240000
3329500730.0,220000
1450100330.0,237950
2320069206.0,219000
1446403850.0,212000
492000475.0,245000
7575500150.0,207200
2781250750.0,222000
8122600020.0,200000
6143600580.0,184000
3972900160.0,190000
4345000510.0,180500
7686202275.0,219950
522069097.0,150000
8005100025.0,195000
4204400339.0,194000
2926049376.0,220000
2482500040.0,199900
7683800010.0,205000
795000820.0,220000
402000110.0,175000
8945100320.0,224097
3830210230.0,225205
522059013.0,173000
6085000130.0,230000
1840200080.0,240000
1432600415.0,215000
6668900155.0,225000
3353402390.0,171500
3313600340.0,183000
1697000400.0,133000
9211520410.0,245000
1823059030.0,159000
8732130680.0,210000
1745000090.0,208000
8651400730.0,191000
3599600150.0,201000
1432900240.0,205000
1788900230.0,86500
4302201045.0,150000
1446401460.0,122000
1311400120.0,160000
5379806155.0,216500
1921059045.0,195000
723049307.0,210000
8151600610.0,235750
8945300110.0,196000
1604601155.0,180000
9543000945.0,182500
3275310220.0,244000
2268000180.0,230000
8113100150.0,210000
7841300535.0,225000
1796350690.0,245000
8731730590.0,242150
4154302075.0,200000
323089005.0,240000
859000110.0,125000
3668000830.0,229950
8731800210.0,235000
5126900310.0,150000
7942100310.0,232000
8122100595.0,212700
8802400416.0,147500
402000260.0,190000
316000145.0,235000
5595900316.0,231000
1723049567.0,150000
8075400530.0,234000
7683800192.0,179950
2722059292.0,129000
2724049222.0,220000
1788300010.0,179950
7338000950.0,187000
8655900100.0,230950
7137800085.0,185000
3584000400.0,172000
6341000020.0,226000
4059400515.0,229950
3530430100.0,187000
7338000850.0,183000
2190601049.0,212000
1274500060.0,204000
8159610030.0,196000
2781250520.0,200000
2938100010.0,239000
3883800011.0,219900
3523029059.0,181000
922049078.0,157000
7697920160.0,245000
2525300200.0,215000
4312700340.0,178000
5556800150.0,204700
3352400351.0,200000
3163600076.0,152275
1545804340.0,240000
1443500385.0,155000
6450301690.0,210000
1311800130.0,162500
4359100050.0,244000
13001991.0,207000
2560801222.0,180000
1099600220.0,185000
7140600020.0,245000
3655000070.0,220000
2525310040.0,206000
8155750010.0,237000
6661200260.0,220000
1788800610.0,105000
1863900225.0,226450
2212600040.0,229500
7983100150.0,199950
7203000465.0,245000
4008400515.0,190000
8643000225.0,225000
1685200190.0,203000
9310300185.0,227000
5557700210.0,192500
8019201061.0,235000
5402100045.0,189950
1446403305.0,206000
7642200095.0,230000
1670400068.0,206000
1446403850.0,118125
7760600110.0,212000
3423059081.0,151600
7148200040.0,173000
7466900220.0,170000
8072000035.0,200000
1938400300.0,245000
8651400750.0,209950
9320901250.0,133400
6058600220.0,230000
5029450850.0,205000
1180003175.0,229950
6623400090.0,222000
3356403140.0,225000
7454000295.0,245000
4438400020.0,192000
3365900520.0,192500
7568700480.0,153000
2938200040.0,224950
2822049210.0,165000
3028200080.0,81000
844000965.0,224000
4223000280.0,221000
3546000340.0,192500
5706600150.0,215000
4131500140.0,175000
2916600110.0,214946
6198400218.0,95000
9368700031.0,195000
3222079136.0,213000
9476200035.0,190000
8651441520.0,220000
1745100140.0,210000
109210280.0,220000
3644100073.0,245000
8651410190.0,179950
2005300140.0,220000
8122100835.0,183000
3354400060.0,238000
4222200120.0,240000
6146600420.0,229950
2634500005.0,237500
2329600280.0,225900
7882900120.0,230000
1202000200.0,233000
424500100.0,189900
8651442060.0,214950
7697860130.0,245000
9524100196.0,239000
1796350080.0,239950
1432400060.0,230000
4388000460.0,195000
1423049019.0,90000
623049232.0,115000
6056111067.0,230000
3996900460.0,220000
6600490300.0,230000
2788400020.0,150000
7972603385.0,245000
3365900465.0,170000
8802400415.0,205000
7889600080.0,208000
5466350160.0,205000
5379804730.0,156000
3751605432.0,239950
6197200021.0,144000
2648500030.0,112000
8945100050.0,222000
1898700050.0,128000
5417600130.0,244500
3520069033.0,230000
8651410120.0,225500
1721059069.0,235000
1788800770.0,187500
2130702270.0,234000
6601200250.0,205000
123039604.0,102500
7131300032.0,235000
1021049057.0,207000
3046200125.0,202000
739500270.0,227950
9211500150.0,235000
1238500451.0,130000
5083000375.0,235000
3306200240.0,218000
1821059067.0,200000
2881700547.0,221000
8581200350.0,187500
1917300105.0,216500
7227500865.0,141800
7335400215.0,95000
3356403304.0,154000
5615100330.0,200000
3327000140.0,235000
1823049144.0,225000
646910030.0,238000
8731960540.0,242000
7272000260.0,210500
2123049194.0,199950
844001140.0,206000
13002460.0,205000
6131600060.0,214000
2122059077.0,198900
1446403617.0,123000
1932300075.0,245000
5560001130.0,200000
2586800140.0,135000
2114700615.0,148000
7116000425.0,150000
622059019.0,220000
179001425.0,230000
6840700165.0,202000
7899800791.0,230000
349400100.0,237500
835000055.0,175000
7135300275.0,185000
4031000290.0,195000
2372800050.0,220000
8018600870.0,224000
1322049335.0,244615
3329530480.0,241000
133000070.0,179900
3670500605.0,200000
7973202225.0,154200
880000189.0,209000
4222200380.0,237000
3313600077.0,185000
6306100080.0,234950
3110800030.0,230000
6121000110.0,193000
7686203180.0,172500
418000310.0,155000
123039336.0,244900
4440400155.0,190000
7972603950.0,238000
5702380730.0,230000
8731901940.0,218000
1788700160.0,195000
5028600360.0,213675
7211402305.0,240000
7893203480.0,205000
2632000080.0,242000
1001200050.0,259000
5648600010.0,290000
1446800511.0,249950
1862900690.0,257500
6145600410.0,290000
7236100015.0,259000
1148000190.0,249950
8732020440.0,297500
3342100685.0,283000
8731982250.0,268500
8091411040.0,274900
8570900023.0,255000
798000421.0,292000
1795500240.0,249500
1604602195.0,265000
7889601300.0,268000
7137950350.0,289950
1453602284.0,296000
795002455.0,261000
2329800630.0,274950
3204400030.0,255000
8732160050.0,250000
2873000920.0,257000
323059167.0,259000
2807100156.0,295950
2762600035.0,279000
2927600155.0,291750
2551500180.0,295000
5252000170.0,250000
3342700465.0,250000
5589300210.0,265000
1796370730.0,259900
7904700146.0,290000
7452500530.0,250000
8700120270.0,278000
6123000225.0,260000
6855700080.0,294950
5420300240.0,270000
3822200036.0,257500
984210220.0,271500
4167100240.0,252000
740500040.0,265000
301400930.0,267000
1388600070.0,294400
7893205525.0,295832
3832080610.0,270000
8731981640.0,277500
6386300120.0,270000
9378500050.0,295000
3172600151.0,250000
4303200130.0,277000
3830630140.0,275000
1151100165.0,286300
1921069059.0,250000
1545808110.0,250000
1457500026.0,265000
7970800100.0,283200
4338800170.0,246000
1722059326.0,269000
1665400025.0,259000
6181420200.0,272000
2329810590.0,285000
1453601038.0,292000
3295710150.0,270000
6699000710.0,289000
5066400483.0,249900
8581200240.0,255000
2457200040.0,280000
8822901301.0,281000
321049090.0,254000
1218000030.0,278000
1422700110.0,267000
1446401555.0,292000
626049091.0,275500
2658000335.0,275000
537000445.0,282950
1503200050.0,252000
3751606606.0,262500
2946001550.0,279000
405100295.0,265000
9406500530.0,249000
7789000235.0,286000
1432701510.0,249000
3810000565.0,255000
7165700110.0,280000
7796450190.0,277500
1332700030.0,293000
9262800171.0,252000
6121800060.0,260000
2113700005.0,283000
5104520620.0,291500
8645501091.0,259950
421000465.0,269500
7140200380.0,275000
7812800310.0,260000
6064800550.0,247800
8662500130.0,251100
7129302185.0,290000
1781500435.0,260000
2140900100.0,289000
8062900030.0,275000
1443500725.0,280000
7327902612.0,269500
3782100155.0,255000
7661600206.0,262000
7227501765.0,265000
5602000275.0,259950
3336001360.0,254000
1326069151.0,260000
7968460230.0,284000
3204400040.0,273950
1997200060.0,270000
3221069057.0,280000
1951500055.0,268500
6843000080.0,287000
5438000060.0,250000
8594400060.0,285000
301400240.0,282900
3832080440.0,261950
9358000780.0,275000
7697920450.0,249000
216500040.0,259000
3521059042.0,255500
393000311.0,286300
3832710840.0,250000
3241600150.0,287000
2025700080.0,265000
9542830600.0,279000
2843200070.0,282000
3448001411.0,286000
6600490220.0,278000
7283900012.0,275000
3797310010.0,277000
1446800660.0,276500
5422420470.0,275000
110000040.0,278000
726049190.0,287500
2787311480.0,253000
7457400250.0,283500
945000410.0,265000
2180001080.0,277500
1823069213.0,249950
3750603732.0,276000
40001065.0,250000
7522600030.0,251000
8937600080.0,295000
8690600050.0,255000
5095400040.0,270000
7338220200.0,275000
9476200580.0,250000
6386700300.0,255000
9352900200.0,285000
3295750550.0,290000
3995700435.0,265000
5300200085.0,262000
2113700500.0,250800
3339900096.0,250750
2220069196.0,253500
8645500270.0,246000
6777800150.0,265000
3421069118.0,297000
8699100321.0,292000
2473101360.0,289900
1326049170.0,280000
2460700650.0,280000
1938400520.0,272000
4435000490.0,249000
723049156.0,284700
2868300115.0,271500
7137970340.0,285000
7137970210.0,289999
9392500100.0,249000
8651443480.0,282000
8687800010.0,260000
2472950120.0,272500
2546500020.0,295000
3235390010.0,265000
1862900040.0,268000
7686203195.0,249950
6892510200.0,290000
6083000083.0,248000
1612500155.0,246000
2796100160.0,250000
7212660900.0,281000
1545801410.0,276900
6147650170.0,253000
104530110.0,268000
3277800729.0,275000
5557800010.0,261350
1953400520.0,265500
2826049091.0,259950
3830630090.0,265000
8731981410.0,274000
7212660960.0,297000
5476800201.0,295000
6802200280.0,279000
984000710.0,270000
1796380060.0,253000
104550660.0,275000
1253200170.0,250000
1796200140.0,270000
53500020.0,248000
5422420120.0,252000
7763400035.0,253500
7399300510.0,294900
8856500120.0,278800
8078550610.0,279000
2854800095.0,292600
1061400360.0,280000
8000200090.0,280000
740500070.0,265000
4345000490.0,270000
4302200695.0,270000
1446400715.0,280000
6300000213.0,255000
8598900157.0,263700
5416510110.0,297500
6818400110.0,261000
1796360340.0,269950
3626039250.0,283000
6411600411.0,257000
8731901610.0,282000
7211400760.0,277000
4330600435.0,284000
1151100010.0,280000
2781250970.0,250000
7236100025.0,280000
3500100209.0,285650
1785500132.0,293000
6752300120.0,258900
4388000120.0,289950
8732800090.0,281000
9352901085.0,256000
8731951670.0,270000
8637100370.0,252000
6792200066.0,280000
7893802670.0,279900
806800400.0,275000
1432700420.0,250000
2599200460.0,294000
1921059303.0,275000
104560010.0,278500
4345300180.0,269000
5602000105.0,265000
5089700260.0,283500
7789000260.0,269000
6777800160.0,285000
985001082.0,246000
1117000150.0,270000
4399200100.0,288000
8906200070.0,280000
7812500180.0,292000
4310700020.0,280000
2968800660.0,285000
223049087.0,277000
3329510850.0,286950
2320069083.0,283000
4435000145.0,263000
7520000695.0,251000
2309710070.0,280000
8092500150.0,273500
1311800040.0,260000
8125200483.0,288350
9169600275.0,280000
7452500340.0,265000
3512100110.0,275436
2009000370.0,269950
8731980040.0,295000
257000038.0,293550
8669160010.0,292500
5129000006.0,280500
88000790.0,252000
9238901020.0,289000
4322300340.0,265000
984100450.0,295000
1645000710.0,255000
4324200060.0,249000
558100065.0,254922
739980360.0,295000
6151800624.0,288349
7349400420.0,286285
3279000370.0,279000
395800370.0,246600
9371700125.0,254000
8700110020.0,273000
9188200505.0,275000
1592080060.0,262000
3226049267.0,289500
257000138.0,280000
9368700341.0,285000
7984400005.0,253500
4136800205.0,258000
2473251180.0,255000
2634500050.0,251000
1214700090.0,280000
7454000030.0,250000
2215900800.0,290000
5469700052.0,275000
6929600945.0,270000
3260701160.0,286500
7227801630.0,275000
492000532.0,279950
2787320140.0,255000
3841600220.0,282500
2008000420.0,280500
2787311110.0,273148
1926059155.0,257000
8141310180.0,277500
1823049171.0,275000
2115510330.0,287500
3578600062.0,270000
8731801190.0,269000
4233400490.0,262000
7889100020.0,270000
2195900010.0,270000
5300200050.0,280000
4136950200.0,255000
2968801605.0,285000
301402140.0,250000
9238450430.0,275000
1324079041.0,275000
3996900160.0,277000
9407600070.0,290000
1423600300.0,249950
5067400162.0,290000
1995200320.0,280000
9476200020.0,254000
9500900060.0,269950
7334500090.0,290000
797000276.0,270000
2616700560.0,250000
8669150700.0,292000
2250000010.0,294450
2214800730.0,287500
740500010.0,270000
3826500570.0,275000
3295750610.0,295000
6187100360.0,294000
3211600650.0,275000
3449000010.0,294570
8078550320.0,290000
4027700795.0,268300
3438501662.0,270000
4233400400.0,267000
3995700325.0,275000
7983000200.0,250000
1862910050.0,295000
806800420.0,289950
2025700860.0,287000
4178500100.0,282500
7749500970.0,267500
3327020400.0,289999
301400320.0,255900
2822059262.0,250000
5009600070.0,260000
274000020.0,274000
7334501240.0,280000
2413300730.0,263500
7879600070.0,269950
8680300010.0,290000
420069021.0,246000
3243100080.0,270000
1180002735.0,269000
7454000605.0,279000
3300790670.0,280000
8662500350.0,282000
3235100110.0,280000
2873000780.0,255000
8856004328.0,255000
2944500470.0,257000
3500100047.0,275400
9297301015.0,277284
2895550330.0,290000
7760400470.0,278000
8732040580.0,249000
3031200246.0,250000
7338220370.0,297000
9262800057.0,269950
1623049214.0,283000
1722800835.0,252500
5412100920.0,250000
2893000610.0,252000
4167960330.0,270000
2113200065.0,289000
8943600020.0,260000
6300000368.0,248500
301400800.0,261000
7893205080.0,270000
2423069120.0,295000
1180003435.0,275000
5018200110.0,287000
1545800710.0,258000
3438500192.0,285000
1796500100.0,259000
4024101670.0,290000
4137010260.0,285167
7849200315.0,276000
5115000100.0,255000
6031400071.0,270000
2616700450.0,248000
7203101610.0,265000
9275200080.0,295000
3448001412.0,295000
8960200630.0,248000
2968800010.0,275000
179000240.0,290500
8849300320.0,265000
4318200360.0,286000
2791500280.0,246000
913000340.0,252000
7524600120.0,250000
5468730030.0,265000
8731983200.0,255000
7657000210.0,280000
1545805730.0,260000
5702380500.0,285000
2473360060.0,263500
5466400530.0,261500
6817801030.0,280000
8091410080.0,267500
2517010230.0,286000
100500020.0,250000
8732190200.0,275000
3298700305.0,271000
393000385.0,255000
1432400570.0,254000
1231000640.0,290000
7895500290.0,265000
8001400340.0,289000
7809200005.0,292000
8698600080.0,265000
1311600030.0,270000
3395800295.0,250000
301400850.0,260000
8732020770.0,263850
7812800565.0,289500
7985000010.0,251000
5422420140.0,280000
7183000060.0,260000
3705000060.0,270000
1545804240.0,252000
1545804460.0,294000
8851500050.0,262000
2329800330.0,269950
7334600730.0,259000
8731951370.0,269000
1397300055.0,268500
5112800190.0,249000
1787600252.0,282000
1843130530.0,279000
7452500285.0,280000
1682500240.0,285000
5634500170.0,250000
8946750140.0,282000
408100105.0,265000
7812800775.0,264250
1180007005.0,265950
7399300850.0,290000
5379800500.0,255000
5113200310.0,270000
4136880140.0,254500
6669150790.0,265000
3679400484.0,295500
7212650650.0,295000
1311000600.0,250000
4302200790.0,248500
523049106.0,255000
5468730110.0,270000
1900600040.0,265000
6664900470.0,278000
7211400506.0,265000
3395800305.0,270000
3832700250.0,270000
8807810890.0,259875
7683800200.0,275000
8732000410.0,272000
8802400411.0,249000
2171400126.0,269000
8805400010.0,275500
7686203620.0,260000
1545800090.0,265000
7137960110.0,284000
5151600195.0,283200
4331000400.0,252000
1923039089.0,285000
8122100392.0,292500
1545805030.0,266500
2473460860.0,260000
9478500640.0,292500
9320600090.0,273500
1622049154.0,289900
7972601680.0,290000
7211400525.0,249950
5075400035.0,280000
7242800020.0,277140
4331000595.0,260000
104510340.0,276200
8857600540.0,265000
5469300330.0,275000
3057000300.0,295000
629650370.0,250000
2023049206.0,289950
2473100330.0,252500
7657600025.0,289900
3600600065.0,279950
1624049092.0,255000
2787320430.0,264000
7697800170.0,270000
1898600050.0,257500
7228500094.0,278000
7236300065.0,275000
3361401977.0,250000
8898700680.0,295500
1545806960.0,295000
5341600030.0,255000
2172000075.0,290900
326049111.0,285000
1703401110.0,292000
8947250060.0,292500
4123800260.0,257700
3438500981.0,280000
2550820060.0,280000
8029200135.0,247000
3751604169.0,279000
5126950340.0,252000
9232400055.0,279200
179000505.0,257000
2025700270.0,260250
8898701340.0,290000
2214800170.0,295000
1237500720.0,275000
2922703235.0,290000
4202400395.0,285000
1395500020.0,279900
9158100116.0,285000
5589300361.0,270000
6806100340.0,290000
7222000393.0,290000
6399600115.0,279000
8651443420.0,280000
3826000460.0,297975
7211400576.0,287450
1423400005.0,249950
3395040550.0,250000
3832710210.0,268000
795000405.0,285950
4021100095.0,290000
4024100090.0,250000
2112700280.0,295000
1446800181.0,264950
8857310010.0,268500
9264910900.0,295500
8857600820.0,260000
1311000270.0,247000
5347200060.0,280000
8965450190.0,295000
1761300650.0,295000
1721059218.0,271675
5149800040.0,255000
8648100030.0,276000
5347200165.0,265000
6300000212.0,265000
7149400450.0,287000
1796381070.0,270000
8732130140.0,285000
2310030490.0,292500
5248800440.0,275000
7211401485.0,285000
4233800020.0,270000
123039626.0,295000
3275300270.0,250000
414100295.0,275000
8669160460.0,289950
8731901910.0,285500
1253200290.0,265000
6163901381.0,295000
399000025.0,265000
2122049038.0,275000
7399300860.0,290000
908000260.0,272000
7138200150.0,297000
8860200010.0,273500
8108600442.0,254000
6679000130.0,275000
2215900900.0,295000
2781280300.0,249900
2212700180.0,260000
7414200010.0,276000
7760400900.0,279000
8648220260.0,284000
251300260.0,255000
9320700400.0,285000
7846700310.0,280000
2508800220.0,284000
6385910260.0,272750
7299600920.0,279000
1823059106.0,288250
1796370930.0,260000
9353300140.0,284950
8732131200.0,258000
9406550060.0,339500
7137950720.0,339100
4408100095.0,308500
798000337.0,325000
7334600170.0,345000
7366100080.0,318000
6300500183.0,305000
3649100320.0,330000
1545804510.0,302000
1552800280.0,298950
5649600464.0,343000
5422950020.0,345000
1898900100.0,305000
2473450870.0,325000
8594400350.0,315000
7830800473.0,333500
7999950020.0,319950
6821102350.0,323000
2461900609.0,346100
9537200037.0,320000
5559200065.0,306500
8165501540.0,335000
1473200150.0,315000
8078490330.0,319950
1402600040.0,330000
4039400430.0,330000
1081200350.0,320000
3158500250.0,317000
3343300644.0,343000
9407001830.0,338000
7211350130.0,310000
1623049241.0,335000
1120069036.0,325000
345700150.0,310000
7849200945.0,306500
8910500150.0,329932
9407110710.0,322000
8122100650.0,316000
7237300610.0,315000
2212200270.0,300000
1790000080.0,321027
2354300915.0,330000
8078100120.0,340000
8731800300.0,299000
2525000510.0,328000
2212200100.0,344900
1771100360.0,320000
8699800060.0,318000
1723049270.0,340500
9542840630.0,298000
3438501862.0,330000
4302700559.0,342000
8944320100.0,334500
832700240.0,325000
7436050170.0,338500
5089700750.0,320000
6123000070.0,310000
1895450230.0,325000
7899800863.0,299900
2215901310.0,303500
2492201005.0,325000
723059073.0,329950
2131701020.0,317000
9284800844.0,310000
4024101715.0,306000
2921049121.0,306500
723099028.0,320000
3438501700.0,300000
7237300090.0,335000
3578401060.0,345000
7302000610.0,316000
2044500213.0,310000
3278600760.0,345000
34000005.0,343566
5466000030.0,328500
8029500180.0,330000
8821900155.0,335500
6381500110.0,330000
3300700480.0,330000
3500100025.0,300000
1133000694.0,325000
2473371570.0,313500
6380500135.0,326100
6699930360.0,337000
6817750340.0,305000
1079600270.0,325000
2767604252.0,344000
6181430280.0,330000
2111010890.0,300000
1566100595.0,300000
1446800710.0,309000
9284802825.0,312000
1926049326.0,305000
3426049124.0,334000
258100040.0,335000
8645510230.0,332000
6150700169.0,304700
7299601410.0,333000
1864940180.0,335000
984200590.0,315001
7569450090.0,298000
3395040920.0,300000
9320700090.0,305000
7212652180.0,314500
8019200030.0,300000
3521059124.0,345000
4006000509.0,333000
3821700038.0,305000
8097000250.0,323400
8081650330.0,320000
1568100730.0,325000
1523059100.0,320000
623049315.0,330000
7229100180.0,302200
2787700580.0,309500
8947800080.0,300000
2619950490.0,335000
3793500160.0,323000
3726800285.0,346000
6181500120.0,312891
9264950600.0,335000
1423800380.0,309950
255550230.0,299950
3861440010.0,302000
7230300100.0,320000
1328330590.0,346500
4310702918.0,345000
5490700100.0,310000
9238450330.0,330000
3333002440.0,327500
6632300477.0,324950
5095600360.0,329950
9378700190.0,319000
2320069189.0,299990
3878900185.0,303100
7857001560.0,330000
3298700156.0,310000
1463400047.0,335000
5104200420.0,320000
4167300310.0,324500
2624049050.0,338000
4178500580.0,339950
726049131.0,325000
8562780190.0,315000
7399300780.0,337500
372000040.0,304000
9264911550.0,310000
5151800015.0,318700
6450300673.0,310000
3450300020.0,329000
3083000365.0,330000
8108600464.0,335000
4057300180.0,310000
2071700010.0,340000
538000390.0,337500
291300280.0,310000
4058200915.0,324950
7955030060.0,345000
1999700045.0,313000
3500100189.0,300000
3224069026.0,330000
3747600050.0,319450
1873400020.0,340000
6840701610.0,332888
7502700060.0,333000
2379300340.0,321500
2172000570.0,317000
2621760360.0,333000
5145100310.0,305000
1862400057.0,320000
7304301085.0,322500
7203102080.0,305000
9133600130.0,344500
8143000600.0,310000
7212680020.0,299500
9407001770.0,304950
192460060.0,330000
252000400.0,323000
561000300.0,345100
7229210060.0,299950
3348401382.0,318000
5149300200.0,316500
1148000005.0,346000
6300000400.0,320000
8944320280.0,336000
8645511350.0,300000
7140700300.0,312000
2658000373.0,305000
1541700170.0,307550
9284801165.0,315000
7229900975.0,314950
924000040.0,324000
5089700720.0,335000
9347300010.0,342000
5370200170.0,325000
2617370090.0,338500
7222000244.0,300000
7399301050.0,315000
6749700110.0,342000
3336001470.0,311000
3157600615.0,326500
164000267.0,311300
538000440.0,325000
1328330780.0,329950
5412100240.0,340000
7305300090.0,338000
2473480210.0,306000
7129304085.0,330000
9558020890.0,334950
2690100170.0,300000
3755000060.0,315500
3276180210.0,311000
5127001320.0,314950
